Order_ID,Date,Type,Customer,Customer_ID,Customer_DOB,Customer_Membership_Status,Products,Quantities,Prices,Discount_Code
3542,19/06/2025,Deliveroo,Cierra Dauthard,290,04/07/1996,Member,"c(""Hot Chocolate"", ""Scone"", ""Cake Slice"")","c(2, 1, 1)","c(3.25, 2.25, 3.75)",NA
3883,12/07/2025,Dine In,Kaitlin Boyd,520,14/05/1991,Non-Member,"c(""Cold Brew"")",c(1),c(3.25),NA
1838,06/05/2025,Dine In,Eduardo Tamayo,591,02/04/1978,Member,"c(""Chai Latte"", ""Cake Slice"", ""Muffin"")","c(1, 1, 1)","c(3.5, 3.75, 3)",NA
2918,23/08/2025,Dine In,Roima Tizon,265,11/08/2000,Non-Member,"c(""Latte"")",c(2),c(3.5),NA
405,16/05/2025,Dine In,Nick Moreno,55,18/06/1982,Non-Member,"c(""Chai Latte"", ""Decaf"")","c(1, 1)","c(3.5, 0)",NA
2606,08/08/2025,Dine In,Paul Trujillo,67,26/11/1998,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
1718,18/07/2025,Deliveroo,Katherine Yang,469,07/01/1977,Non-Member,"c(""Mocha"")",c(2),c(4),OFF5
3385,03/05/2025,Dine In,Ashleigh Cardenas,91,17/09/1993,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
714,27/07/2025,Dine In,Katrina Garner,582,09/12/1992,Non-Member,"c(""Frappuccino"", ""Decaf"")","c(1, 1)","c(4.5, 0)",NA
2479,01/08/2025,Dine In,Camille Lee,545,15/08/2001,Non-Member,"c(""Espresso"", ""Large Size"", ""Bagel"")","c(1, 1, 1)","c(2.5, 0.5, 2.5)",NA
860,18/07/2025,Deliveroo,Lorrie Hutchinson,13,06/03/1991,Non-Member,"c(""Chai Latte"", ""Oat Milk"")","c(1, 1)","c(3.5, 0.6)",NA
2631,14/05/2025,Deliveroo,James Morales,283,01/01/1999,Member,"c(""Americano"")",c(1),c(3),NA
1053,04/05/2025,Dine In,Cole Sargent,368,29/05/1985,Non-Member,"c(""Americano"", ""Croissant"")","c(1, 1)","c(3, 2.75)",NA
175,08/07/2025,Dine In,Aracely Espinoza,7,21/04/1996,Non-Member,"c(""Latte"")",c(1),c(3.5),NA
1048,25/08/2025,Dine In,Kristen Hamilton,48,09/07/2001,Member,"c(""Tea"", ""Bagel"")","c(1, 1)","c(2.25, 2.5)",NA
811,23/06/2025,Dine In,Caitlin May,190,08/10/1989,Member,"c(""Cappuccino"", ""Sandwich"")","c(1, 1)","c(3.25, 5.5)",NA
1749,25/08/2025,Dine In,Dominick Thrift,434,23/01/1984,Non-Member,"c(""Cold Brew"", ""Sandwich"")","c(1, 1)","c(3.25, 5.5)",NA
3515,04/05/2025,Dine In,Khadija Samadh,365,26/02/1995,Non-Member,"c(""Mocha"", ""Muffin"")","c(1, 1)","c(4, 3)",NA
2957,18/07/2025,Deliveroo,Maximilian Facinelli,176,28/09/1989,Non-Member,"c(""Americano"")",c(1),c(3),NA
2971,10/08/2025,Dine In,Ace Herold,525,02/08/1980,Non-Member,"c(""Mocha"")",c(1),c(4),NA
1217,21/05/2025,Dine In,Keiara William,237,27/05/1988,Non-Member,"c(""Chai Latte"")",c(1),c(3.5),NA
3605,31/05/2025,Dine In,Leia Voss-Scott,42,22/08/1992,Member,"c(""Iced Latte"", ""Cake Slice"")","c(1, 1)","c(3.75, 3.75)",NA
2468,16/08/2025,Dine In,Tajianay Solomon,186,06/01/1976,Non-Member,"c(""Frappuccino"", ""Decaf"")","c(2, 1)","c(4.5, 0)",NA
1168,28/05/2025,Dine In,Lavi Tran-Harrell,561,17/01/2003,Member,"c(""Flat White"")",c(1),c(3.75),NA
42,01/05/2025,Dine In,Roberto Moreno,583,18/04/1991,Non-Member,"c(""Flat White"", ""Muffin"", ""Panini"", ""Danish"")","c(1, 1, 1, 1)","c(3.75, 3, 6, 2.75)",NA
2994,16/05/2025,Dine In,Evan Dinwiddie,132,04/05/1977,Non-Member,"c(""Latte"", ""Croissant"")","c(1, 1)","c(3.5, 2.75)",OFF5
2278,21/07/2025,Deliveroo,Vidya Yatsu,253,13/04/1985,Member,"c(""Hot Chocolate"")",c(1),c(3.25),OFF5
955,16/05/2025,Dine In,Mathew Mcelhoes,464,20/09/1992,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
2215,26/08/2025,Dine In,Claire Colton,152,11/09/2001,Non-Member,"c(""Flat White"", ""Almond Milk"")","c(1, 1)","c(3.75, 0.5)",NA
599,24/07/2025,Dine In,Janiva Robinson,238,12/06/1979,Non-Member,"c(""Mocha"", ""Panini"", ""Salad"", ""Croissant"")","c(1, 1, 1, 1)","c(4, 6, 7.5, 2.75)",NA
1381,14/08/2025,Dine In,Mark Causey,177,23/10/1982,Non-Member,"c(""Cold Brew"")",c(1),c(3.25),NA
3984,30/08/2025,Dine In,Gino Gonzalez,459,02/02/1976,Member,"c(""Macchiato"")",c(2),c(3.8),NA
3419,25/08/2025,Deliveroo,Tajianay Solomon,186,06/01/1976,Member,"c(""Flat White"", ""Brownie"")","c(1, 1)","c(3.75, 2.5)",NA
3563,10/05/2025,Deliveroo,Kristopher Mc Gee,354,13/07/1982,Member,"c(""Chai Latte"")",c(1),c(3.5),NA
1615,30/08/2025,Deliveroo,Stephen Ashfeld,398,04/03/1998,Non-Member,"c(""Tea"", ""Cookie"")","c(1, 2)","c(2.25, 2)",NA
2693,22/08/2025,Dine In,Carlos Marquez Solis,547,17/02/1999,Non-Member,"c(""Espresso"", ""Oat Milk"", ""Panini"", ""Muffin"")","c(1, 1, 1, 1)","c(2.5, 0.6, 6, 3)",NA
791,17/06/2025,Deliveroo,Robert Goldstein,364,17/01/2001,Non-Member,"c(""Flat White"", ""Extra Foam"")","c(1, 1)","c(3.75, 0)",NA
2300,09/07/2025,Deliveroo,Amy Gonzalez,207,04/10/1983,Non-Member,"c(""Cold Brew"", ""Danish"", ""Muffin"")","c(1, 1, 1)","c(3.25, 2.75, 3)",NA
2797,26/07/2025,Deliveroo,Charles Jackson,346,08/01/1980,Member,"c(""Americano"")",c(1),c(3),NA
3316,05/06/2025,Dine In,Camellia Mitsch,28,15/04/1977,Non-Member,"c(""Cappuccino"", ""Extra Shot"")","c(1, 1)","c(3.25, 0.6)",NA
1286,09/06/2025,Dine In,Brandon Moua,241,11/10/1977,Member,"c(""Cappuccino"", ""Decaf"")","c(1, 1)","c(3.25, 0)",NA
2590,01/05/2025,Dine In,Marrissa Villegas II,235,15/11/2000,Non-Member,"c(""Iced Latte"", ""Panini"")","c(1, 1)","c(3.75, 6)",OFF5
1022,22/06/2025,Dine In,Keasha Nelson,162,07/10/1978,Member,"c(""Espresso"", ""Bagel"")","c(1, 1)","c(2.5, 2.5)",NA
223,31/07/2025,Dine In,Enkhtsogt Ali,29,11/04/1984,Non-Member,"c(""Latte"", ""Soy Milk"", ""Salad"")","c(1, 1, 1)","c(3.5, 0.5, 7.5)",NA
2530,02/08/2025,Deliveroo,Amy Orozco,599,15/11/2002,Member,"c(""Latte"")",c(1),c(3.5),NA
1874,07/06/2025,Dine In,Yingfei Feller,537,14/05/1998,Non-Member,"c(""Chai Latte"", ""Salad"")","c(1, 1)","c(3.5, 7.5)",NA
670,04/05/2025,Deliveroo,Tanner Copeland,300,23/10/2000,Member,"c(""Espresso"", ""Bagel"", ""Bagel"", ""Muffin"")","c(1, 1, 1, 1)","c(2.5, 2.5, 2.5, 3)",NA
3837,29/05/2025,Dine In,Lauren Kuretich,120,30/08/1976,Member,"c(""Americano"", ""Croissant"")","c(1, 1)","c(3, 2.75)",NA
117,25/06/2025,Dine In,Richard Coleman,182,19/11/1994,Non-Member,"c(""Cold Brew"", ""Large Size"")","c(1, 1)","c(3.25, 0.5)",NA
3803,30/07/2025,Dine In,John Schoenecker,208,02/06/1994,Member,"c(""Iced Latte"", ""Extra Foam"")","c(1, 1)","c(3.75, 0)",OFF5
3349,06/06/2025,Deliveroo,Darius Harris,358,10/08/1998,Member,"c(""Chai Latte"", ""Soy Milk"")","c(1, 1)","c(3.5, 0.5)",NA
2126,24/05/2025,Dine In,Givonne Watson,590,21/05/2002,Non-Member,"c(""Espresso"")",c(2),c(2.5),NA
3061,13/06/2025,Dine In,Brandon Hackney,60,26/05/1990,Non-Member,"c(""Iced Latte"")",c(2),c(3.75),NA
436,19/07/2025,Deliveroo,Joshua Smith,344,26/09/2000,Member,"c(""Latte"", ""Sandwich"")","c(1, 1)","c(3.5, 5.5)",NA
1448,10/07/2025,Dine In,Myra Ficco,492,12/08/1983,Non-Member,"c(""Tea"", ""Soy Milk"", ""Scone"")","c(1, 1, 1)","c(2.25, 0.5, 2.25)",NA
3127,15/07/2025,Deliveroo,Cierra Dauthard,290,04/07/1996,Non-Member,"c(""Flat White"", ""Large Size"")","c(1, 1)","c(3.75, 0.5)",NA
2982,31/08/2025,Deliveroo,Jordan Garcia Corchado,3,30/07/1996,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),NA
1360,18/05/2025,Dine In,Damaris Arguelles,411,19/08/2003,Non-Member,"c(""Hot Chocolate"")",c(2),c(3.25),NA
1116,22/07/2025,Dine In,Brenda Villarreal,503,05/03/1999,Non-Member,"c(""Espresso"", ""Extra Foam"")","c(2, 1)","c(2.5, 0)",NA
2900,10/06/2025,Dine In,Krystal Davis,110,18/04/1996,Non-Member,"c(""Frappuccino"", ""Almond Milk"")","c(1, 1)","c(4.5, 0.5)",OFF5
2450,13/08/2025,Deliveroo,Taryn Henderson,172,12/05/2002,Non-Member,"c(""Cold Brew"")",c(1),c(3.25),NA
870,07/05/2025,Deliveroo,Camellia Mitsch,28,15/04/1977,Member,"c(""Macchiato"")",c(1),c(3.8),NA
2775,24/07/2025,Deliveroo,Alexandra Miller,81,26/09/1979,Non-Member,"c(""Frappuccino"", ""Large Size"")","c(1, 1)","c(4.5, 0.5)",NA
3234,26/06/2025,Dine In,Tasia Bland,474,08/12/1982,Member,"c(""Cappuccino"", ""Soy Milk"")","c(1, 1)","c(3.25, 0.5)",NA
2143,12/05/2025,Dine In,Janiva Robinson,238,12/06/1979,Non-Member,"c(""Tea"", ""Soy Milk"")","c(1, 1)","c(2.25, 0.5)",NA
3739,06/05/2025,Deliveroo,Tatiyana Garland,382,27/06/2002,Non-Member,"c(""Americano"", ""Syrup"")","c(1, 1)","c(3, 0.5)",NA
2852,12/05/2025,Dine In,Navya Naipo,201,19/05/1976,Non-Member,"c(""Hot Chocolate"", ""Croissant"")","c(2, 1)","c(3.25, 2.75)",NA
2225,19/07/2025,Dine In,Zachary Miller,256,13/06/1988,Member,"c(""Cappuccino"", ""Panini"", ""Salad"")","c(1, 1, 1)","c(3.25, 6, 7.5)",NA
3375,05/07/2025,Dine In,Brandon Moua,241,11/10/1977,Non-Member,"c(""Americano"", ""Panini"", ""Sandwich"")","c(1, 1, 2)","c(3, 6, 5.5)",NA
120,06/08/2025,Dine In,Shelby Martin,226,11/08/1995,Non-Member,"c(""Macchiato"", ""Large Size"")","c(1, 1)","c(3.8, 0.5)",NA
393,28/07/2025,Deliveroo,Taylor Stafsholt,164,08/04/2000,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
3249,19/07/2025,Deliveroo,Thaddeus Perry,170,11/06/1977,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
3048,22/05/2025,Deliveroo,Katrina Garner,582,09/12/1992,Non-Member,"c(""Cold Brew"", ""Croissant"")","c(2, 1)","c(3.25, 2.75)",NA
3270,25/05/2025,Dine In,Isaac Olivas,403,24/06/1978,Member,"c(""Tea"")",c(1),c(2.25),NA
985,25/06/2025,Dine In,James Montes,271,08/01/1998,Non-Member,"c(""Mocha"", ""Syrup"")","c(1, 1)","c(4, 0.5)",NA
1625,05/08/2025,Deliveroo,John Schoenecker,208,02/06/1994,Member,"c(""Iced Latte"")",c(2),c(3.75),NA
2000,27/08/2025,Dine In,Jordan Pfaff,396,16/12/2001,Non-Member,"c(""Flat White"", ""Large Size"", ""Salad"")","c(1, 1, 1)","c(3.75, 0.5, 7.5)",OFF5
1267,02/06/2025,Deliveroo,Darlene Sisomsune,113,19/09/1993,Member,"c(""Hot Chocolate"")",c(1),c(3.25),NA
1213,11/08/2025,Deliveroo,Adrian Flores-Ramirez,379,19/08/1982,Member,"c(""Frappuccino"", ""Soy Milk"")","c(1, 1)","c(4.5, 0.5)",NA
3450,24/07/2025,Dine In,Shauntaul Smith,286,13/09/1984,Member,"c(""Cold Brew"", ""Soy Milk"")","c(1, 1)","c(3.25, 0.5)",NA
3215,30/08/2025,Dine In,Omnia Wilkerson,298,25/12/1978,Non-Member,"c(""Cold Brew"", ""Soy Milk"")","c(1, 1)","c(3.25, 0.5)",NA
1829,10/08/2025,Dine In,Sarah Li-Aponte,317,21/09/1992,Member,"c(""Flat White"")",c(2),c(3.75),NA
2571,08/08/2025,Dine In,Ashley Agbim,66,05/12/1987,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),OFF5
3114,19/08/2025,Dine In,Cesar Wagner,375,23/08/1986,Member,"c(""Tea"", ""Oat Milk"")","c(2, 1)","c(2.25, 0.6)",NA
908,06/06/2025,Dine In,Katlynn Eiffert,343,16/05/1981,Non-Member,"c(""Chai Latte"")",c(1),c(3.5),NA
1604,11/08/2025,Dine In,Dmitri Miles,442,19/01/1976,Non-Member,"c(""Latte"")",c(2),c(3.5),NA
2560,13/07/2025,Dine In,Angel Valdez,251,02/10/1980,Non-Member,"c(""Cold Brew"")",c(2),c(3.25),NA
2706,16/06/2025,Dine In,Antonio Jones,107,29/10/1976,Non-Member,"c(""Cappuccino"", ""Cookie"")","c(1, 1)","c(3.25, 2)",NA
2839,16/05/2025,Deliveroo,Kayleigh Miyauchi,385,07/10/1988,Member,"c(""Americano"", ""Salad"")","c(1, 1)","c(3, 7.5)",OFF5
3560,16/06/2025,Dine In,Oneal Vrabel,352,15/09/1984,Non-Member,"c(""Iced Latte"")",c(1),c(3.75),NA
1895,27/08/2025,Dine In,Cinthia Medrano,483,26/10/1988,Non-Member,"c(""Chai Latte"")",c(1),c(3.5),NA
2421,18/08/2025,Deliveroo,Kailynn Essig,356,03/10/1991,Member,"c(""Cold Brew"")",c(1),c(3.25),NA
2888,06/08/2025,Dine In,Nikolas Huskey,72,06/04/1987,Member,"c(""Iced Latte"")",c(1),c(3.75),OFF5
2349,24/07/2025,Deliveroo,Crystal Maher,360,29/11/1976,Non-Member,"c(""Iced Latte"")",c(2),c(3.75),NA
3455,10/05/2025,Deliveroo,Suong-Kathy Long,553,20/06/2000,Non-Member,"c(""Mocha"", ""Almond Milk"")","c(1, 1)","c(4, 0.5)",NA
151,20/07/2025,Dine In,Dmitri Miles,442,19/01/1976,Member,"c(""Cappuccino"", ""Salad"")","c(1, 1)","c(3.25, 7.5)",OFF5
2497,24/07/2025,Dine In,Megan Miller,460,22/02/1985,Non-Member,"c(""Espresso"", ""Extra Shot"")","c(1, 1)","c(2.5, 0.6)",NA
1871,18/06/2025,Dine In,Kayleigh Miyauchi,385,07/10/1988,Non-Member,"c(""Americano"")",c(2),c(3),NA
3495,30/08/2025,Dine In,Sunjot Rohrbach,529,31/03/1998,Non-Member,"c(""Tea"")",c(2),c(2.25),NA
428,02/08/2025,Deliveroo,Uyen Chawla,473,03/04/1996,Non-Member,"c(""Espresso"", ""Salad"", ""Brownie"")","c(1, 1, 1)","c(2.5, 7.5, 2.5)",NA
1258,23/08/2025,Deliveroo,Sierra Irvin,282,17/09/2001,Member,"c(""Latte"", ""Danish"", ""Muffin"")","c(1, 1, 1)","c(3.5, 2.75, 3)",NA
236,05/08/2025,Dine In,Kevin Singh,129,19/04/1983,Non-Member,"c(""Flat White"", ""Croissant"")","c(1, 1)","c(3.75, 2.75)",NA
2803,24/06/2025,Deliveroo,Krystal Davis,110,18/04/1996,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),NA
857,01/06/2025,Deliveroo,Tyrone Tavares,378,17/03/1985,Non-Member,"c(""Iced Latte"")",c(2),c(3.75),NA
929,14/06/2025,Dine In,Zairus Kennedy,218,14/01/1989,Member,"c(""Mocha"")",c(1),c(4),NA
422,11/05/2025,Deliveroo,Ariana Mach,297,09/07/1991,Member,"c(""Flat White"")",c(1),c(3.75),NA
2269,20/08/2025,Deliveroo,Ulises Jaramillo,351,12/09/1995,Member,"c(""Cold Brew"")",c(1),c(3.25),NA
2431,10/05/2025,Dine In,Daryl Bedu Annan,306,15/11/1988,Non-Member,"c(""Americano"", ""Cake Slice"")","c(1, 1)","c(3, 3.75)",NA
2057,21/07/2025,Dine In,Daniel Hsu,165,06/12/1996,Member,"c(""Mocha"", ""Salad"")","c(1, 2)","c(4, 7.5)",NA
1888,31/05/2025,Dine In,Slade Hastings,436,20/03/1976,Member,"c(""Cold Brew"", ""Salad"")","c(2, 1)","c(3.25, 7.5)",NA
3483,08/08/2025,Dine In,Tyler Scarbrough,416,12/07/1993,Non-Member,"c(""Flat White"", ""Cookie"")","c(2, 1)","c(3.75, 2)",OFF5
3157,15/06/2025,Dine In,Dominick Thrift,434,23/01/1984,Non-Member,"c(""Iced Latte"", ""Bagel"")","c(1, 1)","c(3.75, 2.5)",NA
731,22/07/2025,Deliveroo,Danielle Thomas,116,23/12/2000,Member,"c(""Macchiato"", ""Syrup"")","c(1, 1)","c(3.8, 0.5)",NA
1675,13/06/2025,Deliveroo,Alexandra Rice,374,18/08/1988,Non-Member,"c(""Chai Latte"", ""Bagel"", ""Cookie"")","c(1, 2, 1)","c(3.5, 2.5, 2)",NA
1256,27/08/2025,Dine In,Young Bui,577,13/12/2001,Non-Member,"c(""Iced Latte"")",c(1),c(3.75),OFF5
3653,13/06/2025,Dine In,James Khabir,2,09/07/1999,Non-Member,"c(""Flat White"", ""Bagel"")","c(1, 1)","c(3.75, 2.5)",NA
3004,01/07/2025,Deliveroo,Janelle Dyer,454,08/11/1984,Non-Member,"c(""Chai Latte"", ""Muffin"")","c(1, 2)","c(3.5, 3)",NA
964,18/07/2025,Dine In,Jasmin Dickerson,135,05/06/1984,Non-Member,"c(""Tea"", ""Brownie"", ""Brownie"")","c(1, 1, 1)","c(2.25, 2.5, 2.5)",OFF5
865,05/07/2025,Dine In,Julissa Gomez,455,17/07/1981,Member,"c(""Iced Latte"")",c(1),c(3.75),NA
2462,22/07/2025,Dine In,Patrick Hetrick,336,30/12/2000,Non-Member,"c(""Latte"", ""Danish"")","c(1, 1)","c(3.5, 2.75)",NA
1218,30/08/2025,Deliveroo,Billy May,33,10/09/1998,Non-Member,"c(""Americano"", ""Danish"")","c(1, 1)","c(3, 2.75)",NA
1118,11/05/2025,Dine In,Katherine Yang,469,07/01/1977,Member,"c(""Flat White"")",c(1),c(3.75),OFF5
3819,24/05/2025,Deliveroo,Vidya Yatsu,253,13/04/1985,Non-Member,"c(""Iced Latte"", ""Extra Shot"", ""Brownie"")","c(1, 1, 1)","c(3.75, 0.6, 2.5)",NA
935,02/07/2025,Dine In,Vy Nguyen,313,06/04/1980,Non-Member,"c(""Espresso"")",c(1),c(2.5),NA
3219,25/07/2025,Dine In,Quinn Watson,386,30/01/2003,Non-Member,"c(""Macchiato"")",c(1),c(3.8),NA
3928,17/05/2025,Dine In,Vantasia Diggs,318,12/06/2002,Member,"c(""Chai Latte"")",c(1),c(3.5),NA
526,28/06/2025,Dine In,Aram Trinh,145,11/02/1991,Member,"c(""Hot Chocolate"", ""Soy Milk"")","c(1, 1)","c(3.25, 0.5)",NA
26,10/06/2025,Dine In,Loutricia Simion,377,17/06/1984,Member,"c(""Flat White"", ""Extra Shot"")","c(1, 1)","c(3.75, 0.6)",NA
3607,31/07/2025,Deliveroo,Reece Nichols,124,30/04/1996,Non-Member,"c(""Frappuccino"", ""Extra Foam"")","c(2, 1)","c(4.5, 0)",NA
1196,19/05/2025,Deliveroo,Brandon Luevano,243,24/12/1978,Member,"c(""Mocha"")",c(2),c(4),NA
1886,11/06/2025,Dine In,Nhi Le,501,10/09/1980,Non-Member,"c(""Espresso"")",c(2),c(2.5),NA
1571,20/06/2025,Dine In,Alexis Anderson,118,22/05/1988,Non-Member,"c(""Iced Latte"", ""Syrup"")","c(1, 1)","c(3.75, 0.5)",NA
2601,01/05/2025,Dine In,Manish Thao,309,21/02/2002,Non-Member,"c(""Iced Latte"", ""Extra Shot"")","c(1, 1)","c(3.75, 0.6)",NA
3124,29/06/2025,Dine In,Kaylee Hanselin,328,10/06/1997,Member,"c(""Espresso"", ""Bagel"")","c(1, 1)","c(2.5, 2.5)",NA
1480,11/05/2025,Dine In,Carlos Marquez Solis,547,17/02/1999,Non-Member,"c(""Espresso"", ""Cookie"")","c(1, 1)","c(2.5, 2)",NA
3033,14/08/2025,Deliveroo,Karen Ortiz,387,26/07/1990,Non-Member,"c(""Macchiato"", ""Extra Shot"")","c(1, 1)","c(3.8, 0.6)",NA
424,02/07/2025,Dine In,Jorge Tamayo,119,15/01/1984,Non-Member,"c(""Americano"", ""Sandwich"")","c(2, 1)","c(3, 5.5)",OFF5
3355,26/07/2025,Deliveroo,Jonathan Hallman,114,28/12/1977,Member,"c(""Iced Latte"", ""Extra Shot"")","c(2, 1)","c(3.75, 0.6)",NA
1105,26/07/2025,Dine In,Selena Ly Payia,325,18/04/1986,Member,"c(""Latte"")",c(1),c(3.5),OFF5
1314,05/08/2025,Dine In,Myra Ficco,492,12/08/1983,Member,"c(""Chai Latte"", ""Muffin"", ""Danish"")","c(2, 1, 1)","c(3.5, 3, 2.75)",NA
1813,22/05/2025,Dine In,Jeremiah Williams,74,21/12/1989,Non-Member,"c(""Cold Brew"", ""Panini"")","c(1, 1)","c(3.25, 6)",NA
2681,23/07/2025,Deliveroo,Adrian Flores-Ramirez,379,19/08/1982,Non-Member,"c(""Macchiato"", ""Cake Slice"", ""Panini"")","c(2, 1, 1)","c(3.8, 3.75, 6)",NA
1786,18/06/2025,Deliveroo,Cheyenne Cho,349,16/10/1998,Non-Member,"c(""Chai Latte"")",c(1),c(3.5),NA
3818,01/05/2025,Dine In,Cierra Dauthard,290,04/07/1996,Non-Member,"c(""Cold Brew"", ""Bagel"")","c(1, 1)","c(3.25, 2.5)",OFF5
3000,19/06/2025,Dine In,Slade Hastings,436,20/03/1976,Member,"c(""Flat White"", ""Extra Shot"")","c(1, 1)","c(3.75, 0.6)",NA
568,29/06/2025,Deliveroo,Marjorie Lamb,437,25/11/2000,Non-Member,"c(""Americano"", ""Extra Foam"")","c(1, 1)","c(3, 0)",NA
1049,26/08/2025,Deliveroo,Cheyenne Cho,349,16/10/1998,Non-Member,"c(""Espresso"", ""Almond Milk"")","c(1, 1)","c(2.5, 0.5)",NA
1205,12/08/2025,Dine In,Melat Bowens,122,01/10/1977,Non-Member,"c(""Americano"")",c(1),c(3),NA
3774,13/07/2025,Dine In,Nicholas Feely,140,05/09/1989,Non-Member,"c(""Cold Brew"", ""Large Size"")","c(1, 1)","c(3.25, 0.5)",OFF5
2514,02/06/2025,Dine In,Tatiana Gutierrez,71,12/10/1980,Non-Member,"c(""Cold Brew"")",c(2),c(3.25),NA
866,07/08/2025,Dine In,Eyerusalem Willingham,458,07/12/1995,Non-Member,"c(""Espresso"", ""Syrup"")","c(1, 1)","c(2.5, 0.5)",NA
1469,04/06/2025,Deliveroo,Elasia Sealey,166,05/06/2000,Member,"c(""Chai Latte"", ""Cake Slice"")","c(1, 1)","c(3.5, 3.75)",OFF5
2707,14/07/2025,Dine In,Shauntaul Smith,286,13/09/1984,Member,"c(""Frappuccino"")",c(2),c(4.5),NA
1356,28/07/2025,Deliveroo,Catherine Fresquez,11,13/05/1987,Member,"c(""Latte"", ""Cookie"")","c(1, 2)","c(3.5, 2)",NA
3467,07/06/2025,Dine In,Leia Voss-Scott,42,22/08/1992,Non-Member,"c(""Americano"")",c(2),c(3),NA
918,06/05/2025,Dine In,Michael Hersom,156,15/05/1992,Non-Member,"c(""Tea"", ""Salad"")","c(1, 1)","c(2.25, 7.5)",NA
2139,26/08/2025,Deliveroo,Omar Gonzalez,255,22/11/1996,Member,"c(""Iced Latte"", ""Almond Milk"", ""Cookie"")","c(2, 1, 1)","c(3.75, 0.5, 2)",NA
3507,28/06/2025,Deliveroo,Megan Garcia,367,28/07/1981,Non-Member,"c(""Chai Latte"", ""Large Size"")","c(1, 1)","c(3.5, 0.5)",NA
1274,25/08/2025,Dine In,Trent Allison,96,31/08/2003,Member,"c(""Cappuccino"", ""Salad"", ""Danish"")","c(1, 1, 1)","c(3.25, 7.5, 2.75)",NA
2210,12/07/2025,Deliveroo,Shelby Martin,226,11/08/1995,Non-Member,"c(""Cappuccino"", ""Extra Foam"")","c(1, 1)","c(3.25, 0)",OFF5
3723,14/05/2025,Dine In,Danielle Love II,194,31/03/1990,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),NA
1252,27/05/2025,Deliveroo,Taylor Stafsholt,164,08/04/2000,Non-Member,"c(""Macchiato"")",c(1),c(3.8),NA
3904,07/07/2025,Deliveroo,Jastina Cameron,217,28/09/1998,Member,"c(""Chai Latte"", ""Syrup"")","c(1, 1)","c(3.5, 0.5)",NA
1138,23/07/2025,Dine In,Gregory Aggrey,54,25/06/1990,Non-Member,"c(""Cold Brew"")",c(1),c(3.25),NA
3397,16/06/2025,Dine In,Spencer Beltran Monge,587,23/02/1981,Non-Member,"c(""Hot Chocolate"", ""Brownie"")","c(1, 1)","c(3.25, 2.5)",NA
2980,11/08/2025,Deliveroo,Sara Young,302,28/07/1990,Member,"c(""Flat White"")",c(1),c(3.75),NA
708,14/07/2025,Dine In,Jeffrey Bui,277,03/01/1997,Member,"c(""Mocha"")",c(1),c(4),OFF5
1981,28/05/2025,Dine In,Carlos Marquez Solis,547,17/02/1999,Non-Member,"c(""Macchiato"")",c(2),c(3.8),NA
1295,15/05/2025,Deliveroo,Joseph Bailey,230,11/11/1990,Member,"c(""Frappuccino"", ""Syrup"")","c(1, 1)","c(4.5, 0.5)",NA
1666,10/08/2025,Dine In,Venessa Deherrera,451,27/09/1991,Member,"c(""Espresso"")",c(1),c(2.5),NA
208,02/07/2025,Dine In,Aaron Villano,285,11/06/1985,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),OFF5
1722,25/05/2025,Deliveroo,Davis Molina,44,30/03/1982,Non-Member,"c(""Tea"")",c(1),c(2.25),NA
391,08/06/2025,Dine In,Zachary Lozano Melendez,19,02/05/1997,Member,"c(""Iced Latte"", ""Extra Shot"", ""Sandwich"")","c(1, 1, 1)","c(3.75, 0.6, 5.5)",NA
1382,05/06/2025,Deliveroo,Isaiah Cruz Covarrubias,347,23/06/2003,Member,"c(""Espresso"")",c(1),c(2.5),OFF5
2117,03/07/2025,Dine In,Christopher Hollenbeck,480,09/01/1988,Non-Member,"c(""Chai Latte"", ""Salad"")","c(1, 1)","c(3.5, 7.5)",OFF5
2806,20/08/2025,Deliveroo,Melissa Adapa,361,21/08/1991,Member,"c(""Macchiato"", ""Cake Slice"")","c(1, 1)","c(3.8, 3.75)",NA
692,16/08/2025,Dine In,Kenneth Bagaporo,1,04/11/1995,Non-Member,"c(""Frappuccino"")",c(1),c(4.5),OFF5
2816,03/05/2025,Deliveroo,Alejandro Arreguin-Almanza,475,23/11/1990,Non-Member,"c(""Tea"")",c(1),c(2.25),NA
310,09/05/2025,Deliveroo,Reece Nichols,124,30/04/1996,Member,"c(""Frappuccino"")",c(1),c(4.5),NA
1069,01/06/2025,Deliveroo,Viviana Morales,495,15/01/1981,Non-Member,"c(""Latte"")",c(1),c(3.5),NA
392,25/08/2025,Deliveroo,Daryl Bedu Annan,306,15/11/1988,Member,"c(""Cappuccino"", ""Large Size"")","c(1, 1)","c(3.25, 0.5)",NA
